dataset,pair_index,left_index,right_index,component_id,component_split,is_sentinel,potency_difference,mcs_atoms,match,rationale_left,rationale_right,rationale_valid,rationale_failure_reason
CHEMBL2034_Ki,322,743,744,47,calibration,True,1.4999649274842328,28.0,"[[0, 1], [1, 2], [2, 3], [3, 4], [4, 5], [5, 6], [6, 7], [7, 8], [8, 9], [9, 10], [10, 11], [11, 12], [15, 17], [16, 18], [17, 19], [18, 20], [19, 21], [20, 22], [21, 23], [22, 24], [23, 25], [24, 26], [25, 27], [26, 28], [27, 29], [28, 30], [29, 31], [30, 32]]","[9, 11, 12, 13, 14, 15]","[0, 1, 2, 10, 12, 13, 14, 15, 16, 17]",True,
CHEMBL2047_EC50,6,10,590,2,test,True,2.295347148333618,27.0,"[[4, 17], [5, 16], [6, 15], [7, 6], [8, 7], [9, 13], [10, 14], [11, 12], [12, 11], [13, 10], [14, 8], [15, 9], [16, 5], [17, 4], [18, 3], [19, 1], [20, 0], [21, 2], [28, 20], [29, 19], [30, 18], [31, 26], [32, 22], [33, 23], [34, 24], [35, 25], [36, 21]]","[0, 1, 2, 3, 4, 5, 22, 23, 24, 25, 26, 27, 28, 29, 36]","[16, 17, 18, 19, 26]",True,
CHEMBL2047_EC50,38,57,284,5,test,True,1.2970166847631823,31.0,"[[0, 0], [1, 1], [2, 2], [3, 3], [4, 4], [5, 5], [6, 6], [7, 7], [8, 8], [9, 9], [10, 10], [11, 11], [12, 12], [13, 13], [14, 26], [15, 25], [16, 16], [17, 17], [18, 22], [19, 21], [20, 20], [21, 19], [22, 18], [26, 15], [27, 14], [28, 27], [29, 28], [30, 29], [31, 31], [32, 30], [33, 32]]","[19, 20, 21, 22, 23, 24, 25]","[17, 21, 22, 23, 24]",True,
CHEMBL2047_EC50,39,64,80,6,calibration,True,1.0102999566398116,29.0,"[[0, 0], [1, 1], [2, 2], [3, 3], [4, 4], [5, 5], [6, 6], [7, 7], [8, 8], [9, 9], [10, 10], [11, 11], [12, 12], [13, 13], [14, 26], [15, 25], [16, 16], [17, 17], [26, 15], [27, 14], [28, 27], [29, 28], [30, 29], [31, 30], [32, 31], [33, 32], [34, 33], [35, 34], [36, 35]]","[16, 17, 18, 19, 20, 21, 22, 23, 24, 25]","[16, 17, 18, 19, 20, 21, 22, 23, 24]",True,
CHEMBL2047_EC50,42,84,285,3,test,True,1.4436974992327123,30.0,"[[0, 0], [1, 1], [2, 2], [3, 3], [4, 4], [5, 5], [6, 6], [7, 7], [8, 8], [9, 9], [10, 10], [11, 11], [12, 12], [13, 13], [14, 26], [15, 25], [16, 16], [17, 17], [18, 18], [22, 15], [23, 14], [24, 27], [25, 28], [26, 29], [27, 30], [28, 31], [29, 32], [30, 33], [31, 34], [32, 35]]","[17, 18, 19, 20, 21]","[17, 18, 19, 20, 21, 22, 23, 24]",True,
CHEMBL2047_EC50,51,150,154,8,test,True,1.1249387366083,38.0,"[[0, 0], [1, 1], [2, 2], [3, 3], [4, 4], [5, 5], [6, 6], [7, 7], [8, 8], [9, 9], [10, 10], [11, 11], [12, 12], [13, 14], [14, 16], [15, 17], [16, 18], [17, 19], [18, 20], [19, 21], [20, 22], [21, 23], [22, 24], [23, 25], [24, 26], [25, 27], [26, 28], [27, 29], [28, 30], [29, 31], [30, 32], [31, 33], [32, 34], [33, 35], [34, 36], [35, 37], [36, 38], [37, 39]]",[],"[11, 12, 13, 14, 15, 16]",True,
CHEMBL2047_EC50,64,168,486,0,test,True,2.770852011642144,30.0,"[[0, 0], [1, 1], [2, 2], [3, 3], [4, 4], [5, 5], [6, 6], [7, 7], [8, 8], [9, 9], [10, 10], [11, 11], [12, 12], [13, 13], [14, 14], [15, 15], [16, 16], [17, 17], [18, 18], [19, 19], [20, 20], [21, 22], [22, 21], [23, 25], [25, 27], [26, 28], [27, 29], [28, 30], [29, 31], [30, 32]]","[20, 22, 23, 24, 25]","[20, 22, 23, 24, 25, 26, 27]",True,
CHEMBL2047_EC50,98,175,183,12,calibration,True,2.501944838444694,32.0,"[[0, 0], [1, 1], [2, 2], [3, 3], [4, 4], [5, 5], [6, 6], [7, 7], [8, 8], [9, 9], [10, 10], [11, 11], [12, 12], [13, 13], [14, 14], [15, 15], [16, 16], [17, 17], [18, 18], [19, 19], [20, 20], [21, 21], [22, 22], [23, 23], [24, 24], [25, 25], [26, 26], [27, 27], [28, 28], [29, 29], [30, 30], [31, 31]]","[4, 6, 7, 8, 31]","[4, 6, 7, 8, 31]",True,
CHEMBL2047_EC50,121,191,211,13,test,True,1.843205686336552,36.0,"[[0, 0], [1, 1], [2, 2], [3, 3], [4, 4], [5, 5], [6, 6], [7, 7], [8, 8], [9, 9], [10, 10], [11, 11], [12, 12], [13, 13], [14, 14], [15, 19], [16, 20], [17, 24], [18, 23], [20, 22], [21, 21], [22, 15], [23, 25], [24, 26], [25, 27], [26, 29], [27, 28], [28, 30], [29, 31], [30, 32], [31, 33], [32, 34], [33, 35], [34, 36], [35, 37], [36, 38]]","[13, 14, 15, 16, 17, 18, 19, 20, 21, 22]","[14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25]",True,
CHEMBL2047_EC50,145,221,236,14,calibration,True,1.8416375079047496,37.0,"[[0, 0], [1, 1], [2, 2], [5, 3], [6, 36], [7, 35], [8, 6], [9, 7], [10, 8], [11, 9], [12, 10], [13, 11], [14, 12], [15, 13], [16, 14], [17, 15], [18, 16], [19, 17], [20, 18], [21, 19], [22, 25], [23, 24], [24, 22], [25, 23], [26, 21], [27, 20], [28, 26], [29, 27], [30, 28], [31, 29], [32, 30], [33, 31], [34, 32], [35, 33], [36, 34], [37, 5], [39, 4]]","[0, 1, 2, 3, 4, 5, 6, 8, 37, 38, 39]","[0, 1, 2, 3, 4, 36]",True,
CHEMBL2047_EC50,153,229,243,16,calibration,True,1.318063334962762,37.0,"[[1, 9], [2, 8], [3, 4], [4, 5], [5, 6], [6, 7], [7, 3], [8, 2], [9, 10], [10, 11], [11, 12], [12, 13], [13, 14], [14, 15], [15, 16], [16, 17], [17, 18], [18, 19], [19, 20], [20, 21], [21, 22], [22, 23], [23, 29], [24, 28], [25, 26], [26, 27], [27, 25], [28, 24], [29, 30], [30, 31], [31, 32], [32, 33], [33, 34], [34, 35], [35, 36], [36, 37], [37, 38]]","[0, 1, 2, 9]","[0, 1, 2, 3, 10]",True,
CHEMBL2047_EC50,163,310,321,17,test,True,1.981516594305988,27.0,"[[0, 27], [1, 25], [3, 24], [4, 23], [5, 22], [6, 21], [7, 20], [8, 19], [9, 17], [10, 18], [11, 16], [12, 15], [13, 14], [14, 13], [15, 12], [16, 11], [17, 10], [18, 8], [19, 9], [20, 7], [21, 29], [22, 30], [23, 4], [24, 1], [28, 5], [29, 6], [30, 28]]","[0, 1, 2, 3, 23, 24, 25, 26, 27]","[0, 1, 2, 3, 4, 24, 25, 26, 27]",True,
CHEMBL2047_EC50,164,324,342,18,calibration,True,1.5693361465193387,30.0,"[[1, 26], [4, 25], [5, 24], [6, 23], [7, 22], [8, 20], [9, 21], [10, 19], [11, 18], [12, 17], [13, 16], [14, 15], [15, 14], [16, 13], [17, 11], [18, 12], [19, 10], [20, 9], [21, 8], [22, 7], [23, 6], [24, 5], [25, 4], [26, 3], [27, 1], [28, 0], [29, 2], [30, 32], [31, 31], [32, 30]]","[0, 1, 2, 3, 4]","[25, 26, 27, 28, 29]",True,
CHEMBL2047_EC50,166,334,340,19,test,True,1.640978057358332,28.0,"[[1, 25], [4, 24], [5, 23], [6, 22], [7, 21], [8, 19], [9, 20], [10, 18], [11, 17], [12, 16], [13, 14], [15, 13], [16, 12], [17, 11], [18, 9], [19, 10], [20, 8], [21, 7], [22, 6], [23, 5], [24, 4], [25, 3], [26, 1], [27, 0], [28, 2], [29, 31], [30, 30], [31, 29]]","[0, 1, 2, 3, 4, 12, 13, 14, 15]","[13, 14, 15, 16, 24, 25, 26, 27, 28]",True,
CHEMBL2047_EC50,167,335,337,20,calibration,True,1.0364292656266745,33.0,"[[0, 0], [1, 1], [2, 2], [3, 3], [4, 4], [5, 5], [6, 6], [7, 7], [8, 8], [9, 9], [10, 10], [11, 11], [12, 12], [13, 14], [14, 15], [15, 16], [16, 17], [17, 18], [18, 19], [19, 20], [20, 21], [21, 22], [22, 23], [23, 32], [24, 31], [25, 26], [26, 27], [27, 28], [28, 29], [29, 30], [30, 25], [31, 24], [32, 33]]",[],"[11, 12, 13, 14]",True,
CHEMBL2047_EC50,169,369,370,22,calibration,True,1.142667503568732,39.0,"[[0, 0], [1, 1], [2, 2], [3, 3], [4, 4], [5, 5], [6, 6], [7, 7], [8, 8], [9, 9], [10, 10], [11, 11], [12, 15], [13, 16], [14, 17], [15, 18], [16, 19], [17, 20], [18, 21], [19, 22], [20, 23], [21, 29], [22, 30], [23, 28], [24, 27], [25, 26], [26, 24], [27, 25], [28, 31], [29, 32], [30, 33], [31, 34], [32, 36], [33, 35], [34, 37], [35, 38], [36, 39], [37, 40], [38, 41]]",[],"[10, 11, 12, 13, 14]",True,
CHEMBL2047_EC50,193,387,388,23,calibration,True,2.9829666607012197,23.0,"[[0, 0], [1, 1], [2, 2], [3, 3], [4, 4], [5, 5], [6, 6], [7, 7], [8, 8], [9, 9], [10, 10], [11, 11], [12, 12], [13, 20], [14, 19], [15, 15], [16, 16], [17, 17], [18, 18], [19, 14], [20, 13], [22, 22], [23, 23]]","[12, 19, 20, 21]","[12, 19, 20, 21]",True,
CHEMBL2047_EC50,342,553,573,30,test,True,2.732996528111129,33.0,"[[0, 0], [1, 1], [2, 2], [3, 3], [4, 4], [5, 5], [6, 6], [7, 7], [9, 8], [11, 11], [12, 12], [13, 13], [14, 14], [15, 15], [16, 16], [17, 17], [18, 18], [19, 19], [20, 20], [21, 21], [22, 22], [23, 23], [24, 24], [25, 25], [26, 26], [27, 27], [28, 28], [29, 29], [30, 30], [31, 31], [32, 32], [33, 33], [34, 34]]","[5, 7, 8, 9, 10, 11, 31, 33, 34]","[5, 7, 8, 9, 10, 11, 31, 33, 34]",True,
CHEMBL2047_EC50,344,579,594,31,test,True,1.1812461502219174,24.0,"[[0, 0], [1, 1], [2, 2], [3, 3], [4, 4], [5, 5], [6, 6], [7, 7], [8, 8], [9, 9], [10, 10], [11, 11], [12, 12], [13, 13], [14, 14], [15, 15], [16, 16], [17, 17], [18, 18], [19, 33], [20, 32], [21, 21], [22, 20], [25, 19]]","[21, 22, 23, 24, 25]","[20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32]",True,
CHEMBL204_Ki,0,0,29,0,test,True,1.921361283044669,35.0,"[[0, 0], [1, 1], [2, 2], [3, 3], [4, 4], [5, 5], [6, 6], [7, 7], [8, 8], [9, 9], [10, 10], [11, 11], [12, 12], [13, 13], [14, 14], [15, 16], [19, 17], [20, 18], [21, 19], [22, 20], [23, 21], [24, 22], [25, 23], [26, 24], [27, 25], [28, 26], [29, 27], [30, 28], [31, 29], [32, 30], [33, 31], [34, 32], [35, 33], [36, 34], [37, 35]]","[14, 15, 16, 17, 18]","[13, 14, 15, 16]",True,
CHEMBL204_Ki,72,118,1395,11,calibration,True,1.4771212547196626,44.0,"[[0, 0], [1, 1], [2, 2], [3, 3], [4, 4], [5, 5], [6, 6], [7, 7], [8, 8], [9, 9], [10, 10], [11, 11], [12, 12], [13, 13], [14, 14], [15, 15], [16, 16], [17, 17], [18, 18], [19, 32], [20, 33], [21, 34], [22, 35], [23, 36], [24, 37], [25, 38], [26, 28], [27, 29], [28, 30], [29, 31], [33, 24], [34, 23], [35, 22], [36, 27], [37, 26], [38, 25], [40, 39], [41, 40], [42, 41], [43, 42], [44, 43], [45, 44], [46, 45], [47, 46]]","[17, 18, 19, 20, 26, 28, 29, 30, 31, 32, 33, 34, 37, 38, 39]","[17, 18, 19, 20, 21, 22, 23, 27, 28, 30, 31, 32, 33]",True,
CHEMBL204_Ki,77,133,263,17,test,True,1.3222192947339195,32.0,"[[0, 0], [1, 1], [2, 2], [3, 3], [4, 4], [5, 5], [6, 6], [7, 7], [8, 8], [9, 9], [10, 10], [11, 11], [12, 12], [13, 13], [14, 14], [15, 15], [16, 16], [17, 19], [18, 20], [19, 21], [23, 22], [24, 23], [25, 24], [26, 32], [27, 31], [28, 27], [29, 28], [30, 29], [31, 30], [32, 26], [33, 25], [34, 33]]","[15, 16, 17, 18, 19, 20, 21, 22]","[15, 16, 17, 18, 19, 20]",True,
CHEMBL204_Ki,117,164,2218,21,calibration,True,2.3979400086720397,35.0,"[[0, 0], [1, 1], [2, 2], [3, 3], [4, 4], [5, 5], [6, 6], [7, 7], [8, 8], [9, 9], [10, 10], [11, 11], [12, 12], [13, 13], [14, 14], [15, 15], [16, 16], [20, 20], [21, 21], [22, 22], [23, 23], [24, 24], [25, 25], [26, 26], [27, 27], [28, 28], [29, 29], [30, 30], [31, 31], [32, 32], [33, 33], [34, 34], [35, 35], [36, 36], [37, 37]]","[15, 16, 17, 18, 19, 20, 21, 27]","[15, 16, 17, 18, 19, 20, 21, 27]",True,
CHEMBL204_Ki,127,169,193,23,test,True,1.8239087409443189,32.0,"[[0, 0], [1, 1], [2, 2], [3, 3], [4, 4], [5, 5], [6, 6], [7, 8], [8, 9], [9, 10], [10, 11], [11, 12], [12, 13], [13, 14], [14, 15], [15, 16], [16, 17], [17, 7], [18, 18], [19, 19], [20, 20], [21, 21], [22, 22], [23, 23], [24, 24], [25, 25], [26, 26], [27, 27], [28, 28], [29, 29], [30, 30], [31, 31]]","[5, 6, 7, 8, 17, 30, 31, 32]","[6, 7, 8, 9, 18]",True,
CHEMBL204_Ki,128,171,212,20,test,True,1.463757293161681,31.0,"[[0, 0], [1, 1], [2, 2], [3, 3], [4, 4], [5, 5], [6, 6], [7, 7], [8, 8], [9, 9], [10, 10], [11, 11], [12, 12], [13, 13], [14, 14], [15, 15], [16, 16], [17, 17], [18, 18], [19, 19], [20, 20], [21, 21], [22, 22], [23, 23], [24, 24], [27, 25], [28, 26], [29, 27], [30, 28], [31, 29], [32, 30]]","[23, 24, 25, 26, 27, 28, 30]","[23, 24, 25, 26, 28]",True,
CHEMBL204_Ki,203,257,267,9,calibration,True,2.6029791334316865,34.0,"[[0, 0], [1, 1], [2, 2], [3, 3], [4, 4], [5, 5], [6, 6], [7, 7], [8, 8], [9, 9], [10, 10], [11, 11], [12, 12], [13, 13], [14, 14], [15, 15], [17, 18], [18, 23], [19, 22], [20, 21], [21, 20], [22, 19], [23, 25], [24, 26], [25, 27], [26, 35], [27, 34], [28, 30], [29, 31], [30, 32], [31, 33], [32, 29], [33, 28], [34, 36]]","[14, 15, 16, 17, 18, 22]","[14, 15, 16, 17, 18, 19, 22, 23, 24]",True,
CHEMBL204_Ki,223,283,805,32,test,True,3.4559319556497243,26.0,"[[0, 0], [1, 1], [2, 2], [3, 3], [4, 4], [5, 5], [6, 6], [7, 7], [8, 8], [9, 9], [10, 10], [11, 11], [12, 12], [13, 13], [14, 14], [15, 15], [16, 16], [17, 17], [18, 18], [19, 19], [20, 21], [21, 22], [22, 23], [23, 24], [24, 25], [25, 26]]",[],"[18, 19, 20, 21]",True,
CHEMBL204_Ki,224,285,302,31,test,True,3.140178703165036,32.0,"[[0, 0], [1, 1], [3, 3], [4, 4], [5, 9], [6, 8], [7, 7], [8, 6], [9, 5], [12, 12], [13, 13], [14, 14], [15, 15], [16, 16], [17, 17], [18, 18], [19, 19], [20, 21], [21, 23], [22, 24], [23, 25], [24, 26], [25, 27], [26, 28], [27, 29], [28, 30], [29, 31], [30, 32], [31, 33], [32, 34], [33, 35], [34, 36]]","[0, 1, 2, 3, 4, 10, 11, 12, 13, 18, 19, 20, 21]","[0, 1, 2, 3, 4, 10, 11, 12, 13, 18, 19, 20, 21, 22, 23]",True,
CHEMBL204_Ki,233,295,331,34,test,True,1.954242509439328,41.0,"[[1, 6], [2, 5], [3, 4], [4, 3], [5, 2], [7, 9], [8, 10], [9, 11], [10, 12], [11, 13], [12, 14], [13, 15], [14, 16], [15, 17], [16, 18], [17, 19], [18, 20], [19, 21], [20, 22], [21, 23], [22, 24], [23, 25], [24, 26], [25, 27], [26, 28], [27, 29], [28, 30], [29, 31], [30, 32], [31, 33], [32, 34], [33, 35], [34, 36], [35, 37], [36, 38], [37, 39], [38, 40], [39, 41], [40, 42], [41, 43], [42, 44]]","[0, 1, 2, 4, 5, 6]","[0, 1, 2, 3, 5, 6, 7, 8]",True,
CHEMBL204_Ki,237,297,346,35,test,True,2.6020599913279625,17.0,"[[0, 12], [1, 11], [2, 13], [3, 10], [4, 9], [5, 8], [6, 16], [8, 6], [9, 5], [10, 4], [11, 3], [12, 2], [13, 1], [15, 18], [16, 19], [18, 15], [19, 14]]","[5, 6, 7, 8, 9, 12, 13, 14, 15, 17, 18, 19]","[0, 1, 2, 5, 6, 7, 8, 9, 15, 16, 17, 18]",True,
CHEMBL204_Ki,245,310,313,33,test,True,2.151267675330649,20.0,"[[0, 0], [1, 1], [2, 2], [3, 3], [4, 4], [5, 5], [6, 6], [8, 8], [9, 9], [10, 10], [11, 11], [12, 12], [13, 13], [14, 14], [15, 15], [16, 16], [18, 17], [19, 18], [21, 20], [22, 21]]","[5, 6, 7, 8, 9, 15, 16, 17, 18, 20, 21, 22]","[5, 6, 7, 8, 9, 19, 20, 21]",True,
CHEMBL204_Ki,248,314,1661,38,test,True,2.325389341523426,15.0,"[[0, 0], [1, 1], [2, 2], [3, 3], [4, 4], [5, 5], [6, 6], [9, 12], [10, 11], [11, 10], [12, 15], [13, 14], [14, 13], [17, 17], [18, 18]]","[5, 6, 7, 8, 9, 10, 13, 14, 15, 16, 17, 18]","[5, 6, 7, 8, 9, 10, 11, 15, 16, 17, 18]",True,
CHEMBL204_Ki,258,363,371,43,test,True,2.693140460675293,32.0,"[[0, 2], [1, 1], [2, 4], [3, 5], [4, 6], [5, 7], [6, 8], [7, 9], [8, 10], [9, 11], [10, 12], [11, 13], [12, 14], [13, 15], [14, 16], [15, 17], [16, 18], [17, 19], [18, 20], [19, 21], [20, 22], [21, 23], [22, 24], [23, 25], [24, 26], [25, 27], [26, 28], [27, 29], [28, 30], [29, 31], [30, 32], [31, 33]]","[0, 1, 2, 3]","[0, 1, 2, 3, 4, 5]",True,
CHEMBL204_Ki,301,419,465,48,calibration,True,2.1497623203333323,34.0,"[[0, 0], [1, 1], [2, 2], [3, 3], [4, 4], [5, 5], [6, 6], [7, 7], [8, 8], [9, 9], [10, 10], [11, 12], [12, 11], [13, 19], [14, 18], [15, 14], [16, 15], [17, 16], [18, 17], [20, 13], [21, 20], [22, 21], [23, 22], [24, 23], [25, 24], [26, 25], [27, 26], [28, 27], [29, 28], [30, 29], [31, 30], [32, 31], [33, 32], [34, 33]]","[9, 10, 11, 12, 16, 18, 19, 20]","[9, 10, 11, 12, 19]",True,
CHEMBL204_Ki,305,423,434,49,calibration,True,2.4529875750029437,31.0,"[[0, 0], [1, 1], [2, 2], [3, 3], [4, 4], [5, 5], [6, 6], [7, 7], [8, 8], [9, 9], [10, 10], [11, 11], [12, 12], [13, 13], [14, 14], [15, 15], [16, 16], [17, 17], [18, 18], [19, 19], [20, 20], [21, 21], [22, 22], [23, 23], [24, 24], [25, 25], [26, 26], [27, 27], [28, 28], [29, 29], [30, 31]]","[29, 30, 31, 32, 33, 34, 35]","[27, 29, 30, 31]",True,
CHEMBL204_Ki,307,424,454,47,calibration,True,2.230448921378274,38.0,"[[1, 8], [2, 9], [3, 4], [4, 5], [5, 3], [6, 2], [7, 1], [8, 0], [9, 10], [10, 11], [11, 12], [12, 13], [13, 14], [14, 15], [15, 16], [16, 17], [17, 18], [18, 19], [19, 20], [20, 21], [21, 22], [22, 23], [23, 24], [24, 25], [25, 26], [26, 27], [27, 28], [28, 29], [29, 30], [30, 31], [31, 32], [32, 37], [33, 36], [34, 35], [35, 34], [36, 33], [37, 6], [38, 7]]","[0, 1, 2, 3, 4, 5, 6, 37, 38]","[2, 3, 4, 5, 9]",True,
CHEMBL204_Ki,373,477,501,53,calibration,True,1.6989700043360187,35.0,"[[1, 1], [2, 0], [3, 2], [4, 3], [5, 4], [6, 5], [7, 6], [8, 7], [9, 8], [10, 9], [11, 10], [12, 11], [13, 12], [14, 13], [15, 14], [16, 15], [17, 16], [18, 17], [19, 18], [20, 19], [21, 22], [22, 23], [23, 24], [24, 25], [25, 26], [26, 27], [27, 28], [28, 33], [29, 32], [30, 31], [31, 30], [32, 29], [33, 34], [34, 35], [35, 36]]","[0, 1, 2, 3, 4, 13, 14, 15, 21, 22]","[0, 1, 2, 3, 12, 13, 14, 20, 21, 22, 23]",True,
CHEMBL204_Ki,376,482,486,54,calibration,True,1.3010299956639813,35.0,"[[0, 0], [1, 1], [2, 2], [3, 3], [4, 4], [5, 5], [6, 6], [7, 7], [8, 8], [9, 9], [10, 10], [11, 11], [12, 12], [13, 13], [14, 14], [15, 15], [16, 17], [17, 18], [18, 19], [19, 20], [20, 21], [21, 22], [22, 23], [23, 24], [24, 25], [25, 26], [26, 27], [27, 28], [28, 29], [29, 30], [30, 35], [31, 34], [32, 33], [33, 32], [34, 31]]",[],"[13, 14, 15, 16]",True,
CHEMBL204_Ki,381,487,493,51,test,True,2.9930686515658893,33.0,"[[0, 29], [1, 28], [2, 6], [3, 7], [4, 8], [5, 9], [6, 10], [7, 11], [8, 12], [9, 13], [10, 14], [11, 15], [12, 16], [13, 17], [14, 18], [15, 19], [16, 20], [17, 21], [18, 22], [19, 27], [20, 26], [21, 25], [22, 24], [23, 23], [30, 30], [31, 31], [32, 32], [33, 33], [34, 34], [35, 35], [36, 36], [37, 37], [38, 38]]","[1, 2, 3, 24, 25, 26, 27, 28, 29]","[0, 1, 2, 3, 4, 5, 6, 7, 28, 39, 40]",True,
CHEMBL204_Ki,393,498,502,52,test,True,2.8725204610144166,35.0,"[[4, 1], [5, 3], [6, 4], [7, 5], [8, 6], [9, 7], [10, 8], [11, 9], [12, 10], [13, 11], [14, 12], [15, 13], [16, 14], [17, 15], [18, 16], [19, 17], [20, 18], [21, 19], [22, 20], [23, 21], [24, 22], [25, 23], [26, 24], [27, 25], [28, 26], [29, 27], [30, 28], [31, 29], [32, 30], [33, 31], [34, 32], [35, 33], [36, 34], [37, 35], [38, 36]]","[0, 1, 2, 3, 4, 5]","[0, 1, 2, 3]",True,
CHEMBL204_Ki,434,523,577,58,calibration,True,2.7873919071185576,52.0,"[[1, 0], [2, 1], [3, 2], [5, 3], [6, 4], [7, 5], [8, 6], [9, 7], [10, 8], [11, 9], [12, 10], [13, 11], [14, 12], [15, 13], [16, 14], [17, 15], [18, 16], [19, 17], [20, 18], [21, 19], [22, 20], [23, 21], [24, 22], [25, 23], [26, 24], [27, 25], [28, 26], [29, 33], [30, 34], [31, 35], [32, 36], [33, 37], [34, 38], [35, 27], [36, 32], [37, 31], [38, 30], [39, 29], [40, 28], [41, 39], [42, 40], [43, 41], [44, 42], [45, 43], [46, 44], [47, 45], [48, 46], [49, 48], [50, 47], [51, 49], [52, 50], [53, 51]]","[0, 1, 2, 3, 4, 5]",[],True,
CHEMBL204_Ki,439,529,567,56,test,True,2.409369470452821,30.0,"[[0, 0], [1, 1], [2, 2], [3, 3], [4, 4], [5, 5], [6, 6], [7, 7], [8, 8], [9, 9], [10, 10], [11, 11], [12, 12], [13, 13], [14, 14], [15, 15], [16, 16], [17, 17], [18, 18], [19, 19], [20, 20], [21, 21], [22, 22], [23, 23], [24, 24], [25, 25], [26, 26], [27, 27], [28, 28], [30, 29]]","[26, 28, 29]",[],True,
CHEMBL204_Ki,471,552,1854,63,calibration,True,1.574031267727717,20.0,"[[7, 7], [8, 8], [9, 9], [10, 10], [11, 11], [12, 12], [14, 14], [15, 15], [18, 18], [19, 19], [20, 20], [21, 21], [22, 22], [23, 23], [24, 24], [25, 25], [26, 26], [27, 27], [28, 28], [29, 29]]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 10, 12, 13, 14, 15, 16, 17, 18, 19, 30, 31]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 10, 12, 13, 14, 15, 16, 17, 18, 19, 30, 31]",True,
CHEMBL204_Ki,495,584,2662,65,calibration,True,1.2126080928814442,19.0,"[[0, 1], [1, 2], [3, 3], [4, 4], [5, 5], [6, 6], [7, 7], [8, 8], [10, 17], [11, 16], [12, 12], [13, 13], [14, 14], [15, 15], [16, 11], [17, 10], [18, 18], [20, 20], [21, 21]]","[0, 1, 2, 3, 4, 7, 8, 9, 10, 11, 17, 18, 19, 20]","[0, 1, 2, 3, 4, 7, 8, 9, 10, 11, 17, 18, 19, 20]",True,
CHEMBL204_Ki,515,606,1511,67,test,True,1.6901960800285156,32.0,"[[0, 0], [1, 1], [2, 2], [3, 3], [4, 4], [5, 5], [6, 6], [7, 7], [8, 8], [9, 9], [10, 10], [11, 11], [12, 12], [13, 13], [14, 22], [15, 21], [16, 16], [17, 17], [18, 19], [19, 15], [20, 14], [21, 23], [22, 24], [23, 25], [24, 26], [25, 27], [26, 28], [27, 29], [28, 30], [29, 31], [30, 32], [31, 33]]",[],"[16, 17, 18, 19, 20]",True,
CHEMBL204_Ki,523,619,691,70,test,True,1.905578787395639,31.0,"[[0, 0], [1, 1], [2, 2], [3, 3], [4, 4], [5, 5], [6, 6], [7, 7], [8, 8], [9, 9], [10, 10], [11, 11], [12, 12], [13, 13], [14, 14], [15, 15], [16, 16], [17, 17], [18, 18], [19, 19], [20, 20], [21, 21], [22, 22], [23, 23], [24, 24], [25, 25], [26, 26], [27, 27], [28, 29], [29, 30], [30, 31]]",[],"[25, 26, 27, 28, 29, 30, 31, 32]",True,
CHEMBL204_Ki,538,639,1179,73,test,True,1.1249387366083,29.0,"[[0, 0], [1, 1], [2, 2], [3, 3], [4, 4], [5, 5], [6, 6], [7, 7], [13, 12], [14, 13], [15, 14], [16, 15], [17, 16], [18, 31], [19, 30], [20, 19], [21, 20], [22, 21], [23, 22], [24, 23], [25, 24], [26, 25], [27, 26], [28, 27], [29, 28], [30, 29], [31, 18], [32, 17], [33, 32]]","[6, 7, 8, 9, 10, 11, 12, 13, 14, 33]","[6, 7, 8, 9, 10, 11, 12, 13, 32]",True,
CHEMBL204_Ki,539,641,644,74,calibration,True,4.04921802267018,34.0,"[[0, 0], [1, 1], [2, 2], [3, 3], [4, 4], [5, 5], [6, 6], [7, 7], [8, 8], [9, 9], [10, 10], [11, 11], [12, 12], [13, 13], [14, 14], [15, 15], [16, 16], [17, 17], [18, 18], [19, 19], [20, 20], [21, 21], [25, 22], [26, 23], [27, 24], [28, 25], [29, 26], [30, 27], [31, 28], [32, 29], [33, 30], [34, 31], [35, 32], [36, 33]]","[20, 21, 22, 23, 24, 25, 26]","[20, 21, 22, 23]",True,
CHEMBL204_Ki,610,717,735,68,calibration,True,2.2498774732166,22.0,"[[1, 0], [2, 1], [3, 2], [4, 3], [5, 4], [10, 10], [11, 11], [12, 12], [13, 13], [14, 14], [16, 16], [17, 17], [18, 18], [19, 19], [20, 20], [21, 21], [22, 22], [23, 23], [24, 24], [25, 26], [26, 25], [27, 27]]","[0, 1, 2, 4, 5, 6, 7, 8, 9, 13, 14, 15, 16]","[3, 4, 5, 6, 7, 8, 9, 13, 14, 15, 16]",True,
